timestamp,open,high,low,close,volume,trade_count
2023-10-24 00:00:02+00:00,0.8,0.8,0.8,0.8,0.0,0
2023-10-25 00:00:02+00:00,0.81,0.81,0.81,0.81,0.0,0
2023-10-26 00:00:02+00:00,0.81,0.81,0.81,0.81,0.0,0
2023-10-27 00:00:02+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-10-28 00:00:02+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-10-29 00:00:03+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-10-30 00:00:03+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-10-31 00:00:02+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-11-01 00:00:02+00:00,0.5,0.5,0.5,0.5,0.0,0
2023-11-02 00:00:02+00:00,0.865,0.865,0.865,0.865,0.0,0
2023-11-03 00:00:02+00:00,0.86,0.86,0.86,0.86,0.0,0
2023-11-04 00:00:02+00:00,0.915,0.915,0.915,0.915,0.0,0
2023-11-05 00:00:02+00:00,0.92,0.92,0.92,0.92,0.0,0
2023-11-06 00:00:06+00:00,0.92,0.92,0.92,0.92,0.0,0
2023-11-07 00:00:02+00:00,0.94,0.94,0.94,0.94,0.0,0
2023-11-08 00:00:02+00:00,0.925,0.925,0.925,0.925,0.0,0
2023-11-09 00:00:03+00:00,0.935,0.935,0.935,0.935,0.0,0
2023-11-10 00:00:02+00:00,0.935,0.935,0.935,0.935,0.0,0
2023-11-11 00:00:02+00:00,0.925,0.925,0.925,0.925,0.0,0
2023-11-12 00:00:02+00:00,0.925,0.925,0.925,0.925,0.0,0
2023-11-13 00:00:02+00:00,0.935,0.935,0.935,0.935,0.0,0
2023-11-14 00:00:02+00:00,0.915,0.915,0.915,0.915,0.0,0
2023-11-15 00:00:02+00:00,0.97,0.97,0.97,0.97,0.0,0
2023-11-16 00:00:02+00:00,0.985,0.985,0.985,0.985,0.0,0
2023-11-17 00:00:03+00:00,0.981,0.981,0.981,0.981,0.0,0
2023-11-18 00:00:02+00:00,0.9825,0.9825,0.9825,0.9825,0.0,0
2023-11-19 00:00:03+00:00,0.99,0.99,0.99,0.99,0.0,0
2023-11-20 00:00:02+00:00,0.99,0.99,0.99,0.99,0.0,0
2023-11-21 00:00:02+00:00,0.99,0.99,0.99,0.99,0.0,0
2023-11-22 00:00:02+00:00,0.985,0.985,0.985,0.985,0.0,0
2023-11-23 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-24 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-25 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-26 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-27 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-28 00:00:02+00:00,0.984,0.984,0.984,0.984,0.0,0
2023-11-29 00:00:02+00:00,0.9835,0.9835,0.9835,0.9835,0.0,0
2023-11-30 00:00:02+00:00,0.9835,0.9835,0.9835,0.9835,0.0,0
2023-12-01 00:00:02+00:00,0.5185,0.5185,0.5185,0.5185,0.0,0
2023-12-02 00:00:03+00:00,0.855,0.855,0.855,0.855,0.0,0
2023-12-03 00:00:02+00:00,0.939,0.939,0.939,0.939,0.0,0
2023-12-04 00:00:02+00:00,0.971,0.971,0.971,0.971,0.0,0
2023-12-05 00:00:02+00:00,0.97,0.97,0.97,0.97,0.0,0
2023-12-06 00:00:03+00:00,0.9735,0.9735,0.9735,0.9735,0.0,0
2023-12-07 00:00:02+00:00,0.974,0.974,0.974,0.974,0.0,0
2023-12-08 00:00:02+00:00,0.939,0.939,0.939,0.939,0.0,0
2023-12-09 00:00:02+00:00,0.954,0.954,0.954,0.954,0.0,0
2023-12-10 00:00:02+00:00,0.9885,0.9885,0.9885,0.9885,0.0,0
2023-12-11 00:00:02+00:00,0.991,0.991,0.991,0.991,0.0,0
2023-12-12 00:00:02+00:00,0.954,0.954,0.954,0.954,0.0,0
2023-12-13 00:00:02+00:00,0.982,0.982,0.982,0.982,0.0,0
