conditionId,question,category,open_time,close_time,duration_days,trade_count,is_fed,is_political,has_uma_dispute
0x6c21808d100a7c8f630954536fb3cb1449f13749f380859db4b39c27ba8d18c3,Will a candidate from another party win New Jersey Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,1668816,FALSE,TRUE,TRUE
0xf596957aa36f2749bc6f18b15ecb262a4a13d5be5660b39194fc21465d9ddde8,Will a Democrat win Florida in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,4610012,FALSE,TRUE,TRUE
0x5a06bb8f86198aac8ae8b9a2610f1bdcf8954123dc51d51a3e6c492f88821ba8,Will a Republican win Florida in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,4017509,FALSE,TRUE,TRUE
0xebeff3ff808378ef45ebdb3795e572beee54ca010b9911a720fc6fab6ae349c0,Will a candidate from another party win Florida Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,4469545,FALSE,TRUE,TRUE
0xe2a9262148bec59cde1581988431069d083faeee3361779c4b0aa265138f7c44,Will a Democrat win Georgia Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,5973401,FALSE,TRUE,TRUE
0x7606802127355512c8f8ff9c70ef27a2717a8554374d84452de4c7d28147338d,Will a Republican win Georgia Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,6457569,FALSE,TRUE,TRUE
0xe1dc4ae259d47a61f59c76462e1f087e94cd027a3c79827f476469f1cf1c1982,Will a candidate from another party win Georgia Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-03 00:00:00+00:00,241,8662433,FALSE,TRUE,TRUE
0x1d372482a1170a5591237fb8881b1cfe25a1caf69adf58035d406530eb39556d,Will a Democrat win Hawaii Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,671286,FALSE,TRUE,TRUE
0x59032c7e0f729755ce89214f3332f238fb14148e4a9f1c26f76cf0f2e3bbf400,Will a candidate from another party win Hawaii Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,416702,FALSE,TRUE,TRUE
0xf7fb94eb08c13612869e9854a9e57e589c21abea7f7cfc53ab01292844e10c71,Will a Republican win Hawaii Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,1745995,FALSE,TRUE,TRUE
0x8f97d034bbf01cd874af524cefc6d83deaa25373c1ab4545a81589a4d3d2b2a8,Will a Democrat win North Carolina Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,5152322,FALSE,TRUE,TRUE
0x9daebe3fedbc52bbfd311f11862a0f61ec923f9b52b5ea829b82eb04c2450a2b,Will a Democrat win Idaho Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,71733,FALSE,TRUE,TRUE
0xc4efefe6e5ce0d8d4a20efd7fe9f8c90df447341f21fd66f55566d128768cc31,Will a Republican win Idaho Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,147990,FALSE,TRUE,TRUE
0xcb70b74072ac5512db6b9fe14d783a6cd09918aa0663188fcd5e17e459771291,Will a candidate from another party win Idaho Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,46697,FALSE,TRUE,TRUE
0x773f3ca26bdf685da92d2a8a701dd98e4e8b46e0b5366cf09aed9eb8fb6fc189,Will a Republican win North Carolina Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,5796750,FALSE,TRUE,TRUE
0x868de74d879cb10116576295577b377122fdbf45d400c723ee739d17ffa4a68c,Will a candidate from another party win North Carolina Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-03 00:00:00+00:00,240,4774445,FALSE,TRUE,TRUE
0x3f25d7f126eed859499be15fdd9594838b224ba094498d604909b98bc8f92c16,Will a Democrat win North Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,103909,FALSE,TRUE,TRUE
0x3a0a1b7d617d2df321aa6d4866d7ab396cb3dfce490b530f32977a2683b88d4b,Will a Democrat win Illinois Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,202726,FALSE,TRUE,TRUE
0xdce82e4e00b4b158b255af3f176dbf67130f1910381857b9ce882b0a4f4788f2,Will a Republican win Illinois Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,188191,FALSE,TRUE,TRUE
0x373f49179e6675ebf892ab562da3ca812280705e530dab69a30712ee13b22b49,Will a candidate from another party win Illinois Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,9443651,FALSE,TRUE,TRUE
0xe618be45bbda1e6011ec1d7a03af0de0953f02cccad7bfc0f8dd9506ed36f7f7,Will a Republican win North Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,303208,FALSE,TRUE,TRUE
0x48f8c358691f81302cdddf500b2e3ee65f9c2748979adf54c347a9f8a5895527,Will a candidate from another party win North Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,904594,FALSE,TRUE,TRUE
0xedbc7a52c7ab97eb762ad093cfd1d40320e7773d86f5a7d0d8974a4ec86b3bb1,Will a Democrat win Indiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,135500,FALSE,TRUE,TRUE
0x7519824e6a81fe711904c58b0f1aca91e6ddcf3d10510eb84d6a26338f025910,Will a Republican win Indiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,194057,FALSE,TRUE,TRUE
0x64421b34635bdf97a3a10ff214069c087aa2728cbc44451cfad88517e1f942a3,Will a candidate from another party win Indiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,179627,FALSE,TRUE,TRUE
0x8e1b3055f4b1439636252c5b8a32387234b48403d95abe1ad23fe59c6181b067,Will a Democrat win Iowa Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,3066285,FALSE,TRUE,TRUE
0xf15c3b1459441d68519b4a698e8b971ffc9001d8a0438010e8acc2d0fc083c75,Will a Republican win Iowa Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,3302882,FALSE,TRUE,TRUE
0x557202657489eee484b3e31fd65efbb21c2e57381c238ba4698991e882f8eebf,Will a candidate from another party win Iowa Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,586852,FALSE,TRUE,TRUE
0xc9043aeb6d4abb68d13c2f4a0f67ab162243b99b0caea3d8103836302623d52f,Will a Democrat win Ohio Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,854078,FALSE,TRUE,TRUE
0x4dd3a1104c66ef647b0d7468a9be755e7601d841cf19ac43fdfd1a28bc753d5f,Will a Democrat win Kansas Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,224269,FALSE,TRUE,TRUE
0xe0673ab015b7cee314e91600e7bfc7f5b45b9c8096279937a65027a228efb35b,Will a Republican win Kansas Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,330794,FALSE,TRUE,TRUE
0xe193525e9e5bba723dc7032e589b7d6fcb5f3c002e4427428a0bc70e56033e97,Will a candidate from another party win Kansas Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,319580,FALSE,TRUE,TRUE
0x6b89b43695129504b3c3f262ec7aef7d26555e46e010b646f4a567c3f27f780e,Will a Democrat win Kentucky Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,146626,FALSE,TRUE,TRUE
0x75dbc3dc5f2a45b64a11fe7f7b4087dedc48245f63ee2883afe701ebc57fbf88,Will a candidate from another party win Kentucky Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,2111415,FALSE,TRUE,TRUE
0x046d3459a28aa3f95d36138e2209c32b0e8a6aee96023ccbfc82f44735d0644d,Will a Republican win Kentucky Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,227456,FALSE,TRUE,TRUE
0x009f3196eb90f47b7eb23e1cc0b06759806df193ec58a0dab081eaabbe8a1310,Will a Republican win Ohio Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,915470,FALSE,TRUE,TRUE
0x0043a0a5f85400263a0cd045332ae8b0ae5433cef663aef6374437320da11a98,Will a Democrat win Louisiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,63598,FALSE,TRUE,TRUE
0x1630375788f4a5dd623f97dcf6024614e22430b25742db46a05c47d06f1948dd,Will a Republican win Louisiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,83674,FALSE,TRUE,TRUE
0x062a4e008966d1862a08c4ba4b1ed2b5197fee50b12e959cf60a64668e750186,Will a candidate from another party win Louisiana Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,69180,FALSE,TRUE,TRUE
0x1b82732ec6cfdd41beb8dbbe434a5e94c852bae6ecbf13118187bac4db7863cf,Will a candidate from another party win Ohio Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,371605,FALSE,TRUE,TRUE
0x372f717882a5bf292d2f9de80ab3c43c7dc4817e88d7134ae36484238486c622,Will a Democrat win Maine Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,945209,FALSE,TRUE,TRUE
0x689a0b1047d08a1081d604c8c09c4eb5719cbd0e926e4e8492800ce58578bd79,Will a Republican win Maine Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,1009297,FALSE,TRUE,TRUE
0xfeaf2f554727a143c4c0973b62fd0fc34bec0fc8c5c2b6b4e7da9bbb5377e80a,Will a candidate from another party win Maine Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,601108,FALSE,TRUE,TRUE
0x133c44a98706b564e8415b1b605b00a2aa0766ed431542e091e3a63be0207500,Will a Democrat win Oklahoma Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,69422,FALSE,TRUE,TRUE
0xa5c337861d0065d84d68be1422f548899d71a2de80c49d8797231c6d3203d24c,Will a Republican win Oklahoma Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,86651,FALSE,TRUE,TRUE
0x0d4868c6a5a76f637314bfc3d888a3834da75f84a63b183307c413bbaf88f7a1,Will a candidate from another party win Oklahoma Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,93284,FALSE,TRUE,TRUE
0xa93ffdf20f163f8968e73d9bafd9e95ee9759d74eaf073a7868693a17dfec9fe,Will a Democrat win Massachusetts Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,217279,FALSE,TRUE,TRUE
0xc3514ac8b4b9f772360803badb2fce1927e42d02ea5f8f278d7dd240e8f5ac5b,Will a Republican win Massachusetts Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,271261,FALSE,TRUE,TRUE
0xfe495172d67c0bd95c8c62b9a9f9815b6e35d9653e5a1f4f8c1abb051e4f3638,Will a candidate from another party win Massachusetts Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,141518,FALSE,TRUE,TRUE
0xfdbfcaa8f6ace709a0a5078eb5932d8600edcba6f91fc878eb4d3923980ed2f1,Will a Democrat win Maryland Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,283516,FALSE,TRUE,TRUE
0x67d2bcb7a91e89e038fd81dd724622e7aba4c8db28e18133fc75ba02db1a05a0,Will a Republican win Maryland Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,310841,FALSE,TRUE,TRUE
0x2b28adb486a55c74742bef4f3ddf2ce859b0245fcec2be2f23334fbbbe89cd36,Will a candidate from another party win Maryland Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,444777,FALSE,TRUE,TRUE
0x2dcaf14b767e1b22b18d46a91633435f8e724a7e8b75cfa51280b499e4f1cdcc,Will a Democrat win Oregon Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,276729,FALSE,TRUE,TRUE
0x1092f6af37037a3539947b2052eeffff3608e2b68926340cab146369d3d2aac9,Will a Democrat win Michigan Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,10404102,FALSE,TRUE,TRUE
0xbb01eefb24a38a9aa1921ec168d3049e7374b28a2540937d06b3ff2524d66627,Will a Republican win Michigan Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,8427215,FALSE,TRUE,TRUE
0x972520d8ed44dcd71fff95b44e2593750d0e44323a5ccd2ce4bbbc540427bce9,Will a candidate from another party win Michigan Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-04 00:00:00+00:00,242,9629392,FALSE,TRUE,TRUE
0xb6b1978ecf92bc6a4834390d087d8d87472cb4aa8cf3af6bc21f4152b8b1c1c6,Will a Republican win Oregon Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,290599,FALSE,TRUE,TRUE
0xb5d87b4baa886f6829f00fabccc625e4286a2656b58daf2260bb3e3c379d0b56,Will a candidate from another party win Oregon Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,156261,FALSE,TRUE,TRUE
0x294fd2771d72317ab0888137193aac7dc90decd924cfcd69923edbc28d23d581,Will a Democrat win Minnesota in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,1452937,FALSE,TRUE,TRUE
0x8d6c72da067c6a11bc691b8a2c59fde834cf6ad25d218be415989b2026bdf2b6,Will a Republican win Minnesota in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,1654144,FALSE,TRUE,TRUE
0x4eb0e9cf251ab50bc4488a67027db67b2b21d0020d8b7a2be57d1b3dbba5b974,Will a candidate from another party win Minnesota Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,2943957,FALSE,TRUE,TRUE
0x02bc0bbff054877a08cdc4f9ccf4e7606804bc05c27f5faccf26c6e1666a5558,Will a Democrat win Pennsylvania Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,12960333,FALSE,TRUE,TRUE
0xa923afcb8297e3ade170f2f8c088f3c277557fadef2c67054d72cc59f8504b2b,Will a Republican win Pennsylvania Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-05 00:00:00+00:00,243,12519682,FALSE,TRUE,TRUE
0xad628d8ce4e2892b453b1204bcaa8ce592bdf98dfa14aa37ffc54c9b585296c3,Will a Democrat win Mississippi Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,48781,FALSE,TRUE,TRUE
0x4c7d2c53e508fdd3a615064ae680e7d8cd22596599d880b0faf8368831314d53,Will a candidate from another party win Mississippi Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,186645,FALSE,TRUE,TRUE
0x01d5310b9a474387975747ba7eebaf7ebbe6d278e4320264e7c60fadc7a93cd3,Will a Republican win Mississippi Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,105948,FALSE,TRUE,TRUE
0xa744830d0000a092e0151db9be472b5d79ab2f0a04aaba32fb92d6be49cbb521,Will a candidate from another party win Pennsylvania Presidential Election?,,2024-03-07 00:00:00+00:00,2024-11-03 00:00:00+00:00,241,7698840,FALSE,TRUE,TRUE
0x47dc93079a0cb0f7174a61330b3a7eeea3c60f9839a92456452ecfebaa54162c,Will a Democrat win Missouri Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,140716,FALSE,TRUE,TRUE
0x05dc75d943d79e61217c3e9cbf3d09000759a241d0cb5b89f7cbd5ddb176880b,Will a Republican win Missouri Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,287953,FALSE,TRUE,TRUE
0x57744fbda9f7908434164fb7486ce25b28d94ebe281f72e7f129703c086d72bb,Will a candidate from another party win Missouri Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,2179516,FALSE,TRUE,TRUE
0x8fcd514641fa74b8f823b3aa157f57f0b912abd44c791517d15dc992965c4697,Will a Democrat win Rhode Island Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,114029,FALSE,TRUE,TRUE
0x7b00fb0579971faf62a2bba9a6411c5004e5ee6d7cce4f0528315334dbffbfd5,Will a Republican win Rhode Island Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,102536,FALSE,TRUE,TRUE
0x6c0ddc17f6f525151e6d5175eae71ce884384893778bf2c5adcd15475564b578,Will a candidate from another party win Rhode Island Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,51561,FALSE,TRUE,TRUE
0xdcde5ea48a22d2ab45d6a1c856223755e59771959733cf090d773783f524e939,Will a Democrat win South Carolina Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,67309,FALSE,TRUE,TRUE
0xff7cd573927f01a491608361461bed7cfe60b86278ba4cc3c7b19eebde2a8c9e,Will a Republican win South Carolina Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,129476,FALSE,TRUE,TRUE
0xe15ac75d0efe070c341329a8979c122e1138e0fa798fe66a015e3c31fccdd25e,Will a candidate from another party win South Carolina Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,169224,FALSE,TRUE,TRUE
0xcaec99debca1fe002f7af5b3ff300edfcf84c7ab7e366b24c12316ba99ed302e,Will a Democrat win South Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,213694,FALSE,TRUE,TRUE
0x18d7f68219da72acdf1ed86ad3e42d56f4b450e170944f5b25babb8278adab8e,Will a Republican win South Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,267536,FALSE,TRUE,TRUE
0xa8f2b26367580dab955996f751efd7169b2e0a1ca8bea3090d373a727933e091,Will a candidate from another party win South Dakota Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,170746,FALSE,TRUE,TRUE
0x0c25a43d20f2c87f9331ff8120be49de2573ce46258a3f9af6f6a412b9438fc5,Will a Democrat win Tennessee Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,53356,FALSE,TRUE,TRUE
0x02a86b9c8a85e3e148d8362059355f7d2fac8959e15661c68fccdd65fb901397,Will a Republican win Tennessee Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,116528,FALSE,TRUE,TRUE
0xf597a7c656ff054e4f2d028e30ac5b68fcfe35f6360e07e093c5beb403e1945c,Will a candidate from another party win Tennessee Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,66432,FALSE,TRUE,TRUE
0x896ed831aef8b7210f9d100c9ea42e41eae0575c9b6ad0f1fef26620f48d22f7,Will a Democrat win Texas in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,2229243,FALSE,TRUE,TRUE
0x883f6ac0468d3449161454db37acb951bad5b55a7752bc2dd007e40356cee353,Will a Republican win Texas in the 2024 US Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,3486918,FALSE,TRUE,TRUE
0x6f12706a5caa97080ff196422c499704adeb814787c63d4fbac1b0daa21952f8,Will a candidate from another party win Texas Presidential Election?,,2024-03-19 00:00:00+00:00,2024-11-05 00:00:00+00:00,231,7693577,FALSE,TRUE,TRUE
0x21bf01cb8e4021da107bcf197c3c5704fa1ca09cbffc463927ca178fa07f541f,Will a Democrat win Utah Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,68515,FALSE,TRUE,TRUE
0xfd5c9b03f12eecadb202a974172578039283f7b4105209a86ef3003d7e88835a,Will a Republican win Utah Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,199550,FALSE,TRUE,TRUE
0x4998a1dad786157c7662c0bf2a3370d4ff510960dcd506e8da769cd677897c4b,Will a candidate from another party win Utah Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,102704,FALSE,TRUE,TRUE
0x8a33bf23210666f8f49a8fa8f7a54bb0a55a8b0c929f78c6bd4ce3867b80d832,Will a Democrat win Vermont Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,151103,FALSE,TRUE,TRUE
0x3acbd665f6918c5dd46f1b2d05073dc6b0247f5b9b67cd59c6ea89219111ff57,Will a Republican win Vermont Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,137102,FALSE,TRUE,TRUE
0x73b831f2d0b3af722af24ff96b9475246843cae9af44eaacb9ef1d41acc3560e,Will a candidate from another party win Vermont Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,122905,FALSE,TRUE,TRUE
0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,4684337,FALSE,TRUE,TRUE
0xfefbd6fa16a276839af9d87e7e649b0ccc90a2b36e63b5e48f50fb8da76bcb33,Will a Republican win Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,5686644,FALSE,TRUE,TRUE
0x39739e38954e57138565a5b3acf5209c902b495a5c89b09b8b39812768cb3a59,Will a candidate from another party win Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,10128418,FALSE,TRUE,TRUE
0x253d32feaaee1bc6eaa4e147470d33c2f4638224eae188960653486e5bf658db,Will a Democrat win Washington Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,386592,FALSE,TRUE,TRUE
0xccfc2642dcc76756895c101dcf98f3cba65cb501026354a533ae25e7112382c9,Will a Republican win Washington Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,228352,FALSE,TRUE,TRUE
0x21cb5bb2d1d97b8faa14829b54183c360d9dc449d6dd2298108792b50ead9d64,Will a candidate from another party win Washington Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,139558,FALSE,TRUE,TRUE
0xce2a7ffa1b5d591638f8b59db57c2b104b12c5aafa5f1b373d270e8c56297a3a,Will a Democrat win West Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,55242,FALSE,TRUE,TRUE
0xb31067bef802154e2a6fbe1fff825bf2769860dfa829c4bf71463bc357df3023,Will a Republican win West Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,120831,FALSE,TRUE,TRUE
0xa9c1b7bfa73021c7a5a975b5eca08c7c0d7779579b063fcbddb89d33543894e0,Will a candidate from another party win West Virginia Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,1132009,FALSE,TRUE,TRUE
0x34b5567e4f9a1b9561fba0f39c60b4da1f33052c8918dedc954401494d947cee,Will a Democrat win Wisconsin Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,5092982,FALSE,TRUE,TRUE
0xa59e2e79dc1a564477c8d77dc32c30b37c0f4c8782c8cc062a7f788295cd91bb,Will a Republican win Wisconsin Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,4183199,FALSE,TRUE,TRUE
0x357378be4b958929f618b03a935489b0e19ee4e21247f7a89c4ec036fe95d3ed,Will a candidate from another party win Wisconsin Presidential Election?,,2024-03-08 00:00:00+00:00,2024-11-03 00:00:00+00:00,240,4005229,FALSE,TRUE,TRUE
0xefa424b1850029ac2634a78dd451f2ca02bd4acb1ebb68146c4c5b68530cf0a5,Will a Democrat win Wyoming Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,427156,FALSE,TRUE,TRUE
0x953df935219461ccfd3cb6367cc03f03856e850e4a51194f4a963156c4272370,Will a Republican win Wyoming Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,896320,FALSE,TRUE,TRUE
0x7d5ecc7d978e4c1448dab5d54c0edf0111dc85ae3d42ae1d4d0cd6cef97b9f4d,Will a candidate from another party win Wyoming Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,831551,FALSE,TRUE,TRUE
0xa0811c97f529d627b7774a5b188e605736b745a1f892c39e16c5a022fdb84b8b,Fed rate cut by September 18?,,2024-03-08 00:00:00+00:00,2024-09-18 00:00:00+00:00,194,20345317,TRUE,FALSE,TRUE
0x642926331d650ed2e4e1da2593f388cd803b4f283e09218fc1c5de90087b585c,Fed rate cut by November 7?,,2024-03-08 00:00:00+00:00,2024-11-07 00:00:00+00:00,244,2020982,TRUE,FALSE,TRUE
0x4057c2528a3815d460f0c5889f52a914745b23400c4548804afee8f9c4a56ec3,Fed rate cut by December 18?,,2024-03-08 00:00:00+00:00,2024-12-18 00:00:00+00:00,285,2269863,TRUE,FALSE,TRUE
0xd7b81793137d5dd6843a40e774fb25395361a4375b885784ff747520958b93d1,Congress passes bill banning TikTok by April 30?,,2024-03-07 00:00:00+00:00,2024-04-30 00:00:00+00:00,54,146220,FALSE,TRUE,TRUE
0x99605d2f99ce79a5580b2d6ec86314a07942e4fd03f21992de46feca7887ce8b,Indian Election: Modi reelected?,,2024-03-08 00:00:00+00:00,2024-05-31 00:00:00+00:00,84,377942,FALSE,TRUE,TRUE
0x365aa7d66b1d98fbec772c5952d024e42002fbd5c8b20079efa1c6e14a2ea2c2,Will a Democrat win North Carolina Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,283661,FALSE,TRUE,TRUE
0x34a3867607c87f90203bf6e00037714dfe9edabbf265ce6ca47fc16511579362,Will a Republican win North Carolina Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,545065,FALSE,TRUE,TRUE
0x6518eead2e593a1f858a943f2dbc6760023b43ca520bd5dedaf2fcd9b4b21d89,Will a candidate from another party win North Carolina Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,338125,FALSE,TRUE,TRUE
0xa01d0698739edc82fdfc411fbc8887c8ad1310181755695de32d46e33dc6b952,Will a Democrat win New Hampshire Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,97030,FALSE,TRUE,TRUE
